DateG,DateH,Day,City,Holiday Name,Type of Public Holiday,School,Cloudy,Widespread Dust,Blowing Dust,Fog,Mist,Rain,Comments,Match,Event,Effect on City,Link Source,Pay Day,days till next payday,days after payday,days after school,days before school,Semesters
13/07/2023,25/12/1444,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,15,18,"Vacation	",Vacation,
14/07/2023,26/12/1444,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,14,17,"Vacation	",Vacation,
15/07/2023,27/12/1444,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,13,16,"Vacation	",Vacation,
16/07/2023,28/12/1444,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,12,15,"Vacation	",Vacation,
17/07/2023,29/12/1444,Monday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,11,14,"Vacation	",Vacation,
18/07/2023,30/12/1444,Tuesday,Riyadh,No Holiday,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,10,13,"Vacation	",Vacation,
19/07/2023,1/1/1445,Wednesday,Riyadh,No Holiday,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,9,12,"Vacation	",Vacation,
20/07/2023,2/1/1445,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Muharram is the first month of the Islamic calendar and a time of remembrance or mourning.,,FALSE,FALSE,FALSE,FALSE,8,11,"Vacation	",Vacation,
21/07/2023,3/1/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,7,10,"Vacation	",Vacation,
22/07/2023,4/1/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,6,9,"Vacation	",Vacation,
23/07/2023,5/1/1445,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,5,8,"Vacation	",Vacation,
24/07/2023,6/1/1445,Monday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,4,7,"Vacation	",Vacation,
25/07/2023,7/1/1445,Tuesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,3,6,"Vacation	",Vacation,
26/07/2023,8/1/1445,Wednesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,2,5,"Vacation	",Vacation,
27/07/2023,9/1/1445,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,31,4,"Vacation	",Vacation,
28/07/2023,10/1/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,30,3,"Vacation	",Vacation,
29/07/2023,11/1/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,29,2,"Vacation	",Vacation,
30/07/2023,12/1/1445,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,28,1,"Vacation	",Vacation,
31/07/2023,13/01/1445,Monday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,27,0,"Vacation	",Vacation,
01/08/2023,14/01/1445,Tuesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,26,30,"Vacation	",Vacation,
02/08/2023,15/01/1445,Wednesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,25,29,"Vacation	",Vacation,
03/08/2023,16/01/1445,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,24,28,"Vacation	",Vacation,
04/08/2023,17/01/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,23,27,"Vacation	",Vacation,
05/08/2023,18/01/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Al Ittihad vs Al Nassr,KSA League,FALSE,FALSE,FALSE,FALSE,22,26,"Vacation	",Vacation,
06/08/2023,19/01/1445,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,21,25,"Vacation	",Vacation,
07/08/2023,20/01/1445,Monday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,20,24,"Vacation	",Vacation,
08/08/2023,21/01/1445,Tuesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,19,23,"Vacation	",Vacation,
09/08/2023,22/01/1445,Wednesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,18,22,"Vacation	",Vacation,
10/08/2023,23/01/1445,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,17,21,"Vacation	",Vacation,
11/08/2023,24/01/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,KSA League,FALSE,FALSE,FALSE,FALSE,16,20,"Vacation	",Vacation,
12/08/2023,25/01/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Al Hilal vs Al Nassr,KSA League,FALSE,FALSE,FALSE,FALSE,15,19,"Vacation	",Vacation,
13/08/2023,26/01/1445,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Chelsea FC vs Liverpool FC,Preimer League,FALSE,FALSE,FALSE,FALSE,14,18,"Vacation	",Vacation,
14/08/2023,27/01/1445,Monday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,13,17,"Vacation	",Vacation,
15/08/2023,28/01/1445,Tuesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,12,16,"Vacation	",Vacation,
16/08/2023,29/01/1445,Wednesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,11,15,"Vacation	",Vacation,
17/08/2023,1/2/1445,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,10,14,"Vacation	",Vacation,
18/08/2023,2/2/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,9,13,"Vacation	",Vacation,
19/08/2023,3/2/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tottenham Hotspur FC vs Manchester United FC,Preimer League,FALSE,FALSE,FALSE,FALSE,8,12,"Vacation	",Vacation,
20/08/2023,4/2/1445,Sunday,Riyadh,No Holiday,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,7,11,1,88,1 - 1445
21/08/2023,5/2/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,6,10,2,87,
22/08/2023,6/2/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,5,9,3,86,
23/08/2023,7/2/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,4,8,4,85,
24/08/2023,8/2/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,3,7,5,84,
25/08/2023,9/2/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,2,6,6,83,
26/08/2023,10/2/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,1,5,7,82,
27/08/2023,11/2/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,31,4,8,81,
28/08/2023,12/2/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,30,3,9,80,
29/08/2023,13/02/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,29,2,10,79,
30/08/2023,14/02/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,28,1,11,78,
31/08/2023,15/02/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,27,0,12,77,
01/09/2023,16/02/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Al Ittihad vs Al Nassr,KSA League,FALSE,FALSE,FALSE,FALSE,26,30,13,76,
02/09/2023,17/02/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,25,29,14,75,
03/09/2023,18/02/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Arsenal FC vs Manchester United FC,Preimer League,FALSE,FALSE,FALSE,FALSE,24,28,15,74,
04/09/2023,19/02/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,23,27,16,73,
05/09/2023,20/02/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,22,26,17,72,
06/09/2023,21/02/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,21,25,18,71,
07/09/2023,22/02/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,20,24,19,70,
08/09/2023,23/02/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,19,23,20,69,
09/09/2023,24/02/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,18,22,21,68,
10/09/2023,25/02/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,17,21,22,67,
11/09/2023,26/02/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,16,20,23,66,
12/09/2023,27/02/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,15,19,24,65,
13/09/2023,28/02/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,14,18,25,64,
14/09/2023,29/02/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,13,17,26,63,
15/09/2023,30/02/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,12,16,27,62,
16/09/2023,1/3/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,11,15,28,61,
17/09/2023,2/3/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,10,14,29,60,
18/09/2023,3/3/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,9,13,30,59,
19/09/2023,4/3/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,8,12,31,58,
20/09/2023,5/3/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,7,11,32,57,
21/09/2023,6/3/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,6,10,33,56,
22/09/2023,7/3/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,5,9,34,55,
23/09/2023,8/3/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,4,8,35,54,
24/09/2023,9/3/1445,Sunday,Riyadh,Saudi National Day,"Saudi National Day is a national holiday in Saudi Arabia, Day off for Saudi National Day",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Arsenal FC vs Tottenham Hotspur FC,"Preimer League, La liga",FALSE,FALSE,FALSE,FALSE,3,7,36,53,
25/09/2023,10/3/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,September Equinox in Saudi Arabia (Riyadh),,FALSE,FALSE,FALSE,FALSE,2,6,37,52,
26/09/2023,11/3/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,1,5,38,51,
27/09/2023,12/3/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,31,3,39,50,
28/09/2023,13/03/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,30,2,40,49,
29/09/2023,14/03/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,La liga,FALSE,FALSE,FALSE,FALSE,29,1,41,48,
30/09/2023,15/03/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tottenham Hotspur FC vs Liverpool FC,Preimer League,FALSE,FALSE,FALSE,FALSE,28,0,42,47,
01/10/2023,16/03/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,27,30,43,46,
02/10/2023,17/03/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,26,29,44,45,
03/10/2023,18/03/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"UEFA CL, Preimer League",FALSE,FALSE,FALSE,FALSE,25,28,45,44,
04/10/2023,19/03/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,24,27,46,43,
05/10/2023,20/03/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,23,26,47,42,
06/10/2023,21/03/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,22,25,48,41,
07/10/2023,22/03/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,21,24,49,40,
08/10/2023,23/03/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Arsenal FC vs Manchester City FC,Preimer League,FALSE,FALSE,FALSE,FALSE,20,23,50,39,
09/10/2023,24/03/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,19,22,51,38,
10/10/2023,25/03/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,18,21,52,37,
11/10/2023,26/03/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,17,20,53,36,
12/10/2023,27/03/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,بدء موسم الرياض 2023,"استقبال 4 ملايين زائر في أقل من شهر، مع توسعة مناطق الترفيه مثل ""المملكة أرينا"".",رابط,FALSE,16,19,54,35,
13/10/2023,28/03/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,15,18,55,34,
14/10/2023,29/03/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,14,17,56,33,
15/10/2023,30/03/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,13,16,57,32,
16/10/2023,1/4/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,12,15,58,31,
17/10/2023,2/4/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,11,14,59,30,
18/10/2023,3/4/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,10,13,60,29,
19/10/2023,4/4/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,9,12,61,28,
20/10/2023,5/4/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,8,11,62,27,
21/10/2023,6/4/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Chelsea FC vs Arsenal FC,"Preimer League, La liga",FALSE,FALSE,FALSE,FALSE,7,10,63,26,
22/10/2023,7/4/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,6,9,64,25,
23/10/2023,8/4/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,5,8,65,24,
24/10/2023,9/4/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,4,7,66,23,
25/10/2023,10/4/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,3,6,67,22,
26/10/2023,11/4/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,31,5,68,21,
27/10/2023,12/4/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,30,4,69,20,
28/10/2023,13/04/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,La liga,FALSE,FALSE,FALSE,FALSE,29,3,70,19,
29/10/2023,14/04/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Manchester United FC vs Manchester City FC,Preimer League,FALSE,FALSE,FALSE,FALSE,28,2,71,18,
30/10/2023,15/04/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,27,1,72,17,
31/10/2023,16/04/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,26,0,73,16,
01/11/2023,17/04/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,25,29,74,15,
02/11/2023,18/04/1445,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,24,28,75,14,
03/11/2023,19/04/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,23,27,76,13,
04/11/2023,20/04/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,22,26,77,12,
05/11/2023,21/04/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,21,25,78,11,
06/11/2023,22/04/1445,Monday,Riyadh,No Holiday,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Tottenham Hotspur FC vs Chelsea FC,Preimer League,FALSE,FALSE,FALSE,FALSE,20,24,79,10,
07/11/2023,23/04/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,19,23,80,9,
08/11/2023,24/04/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,18,22,81,8,
09/11/2023,25/04/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,17,21,82,7,
10/11/2023,26/04/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,16,20,83,6,
11/11/2023,27/04/1445,Saturday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,القمة العربية الإسلامية الاستثنائية,قمة مشتركة بين دول الجامعة العربية ومنظمة التعاون الإسلامي، ناقشت العدوان الإسرائيلي على غزة ولبنان. ترأسها الأمير محمد بن سلمان، وشارك فيها قادة وزعماء من 40 دولة، وأصدرت بياناً يدعو لوقف إطلاق النار,رابط,FALSE,15,19,84,5,
12/11/2023,28/04/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Chelsea FC vs Manchester City FC,Preimer League,FALSE,FALSE,FALSE,FALSE,14,18,85,4,
13/11/2023,29/04/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,13,17,86,3,
14/11/2023,30/04/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,12,16,87,2,
15/11/2023,1/5/1445,Wednesday,Riyadh,No Holiday,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,11,15,88,1,
16/11/2023,2/5/1445,Thursday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,World Cup,FALSE,FALSE,FALSE,FALSE,10,14,"Vacation	",Vacation,
17/11/2023,3/5/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,9,13,"Vacation	",Vacation,
18/11/2023,4/5/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,8,12,"Vacation	",Vacation,
19/11/2023,5/5/1445,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,7,11,"Vacation	",Vacation,
20/11/2023,6/5/1445,Monday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,6,10,"Vacation	",Vacation,
